MemberId,company,createdAt,currency,isActive,lastTransactionAmount,lastTransactionAt,role,tier,totalAmountDonated,type,profile,twitter,github,website
31273,,2019-01-30 03:03,USD,True,2,2019-01-30 03:03,BACKER,0,2,USER,https://opencollective.com/kian-rafiee,,,
31654,,2019-02-02 08:08,USD,False,25,2019-11-01 14:19,BACKER,mega sponsor,250,ORGANIZATION,https://opencollective.com/bytesizedboxes,https://twitter.com/bytesizedboxes,https://github.com/bytesizedhosting,https://bytesized-hosting.com/
31801,,2019-02-04 14:45,USD,True,10,2019-02-04 14:45,BACKER,0,10,USER,https://opencollective.com/kev-alex,,,
31838,,2019-02-05 02:08,USD,True,10,2019-02-05 02:08,BACKER,0,10,USER,https://opencollective.com/tom-anderson1,,,
31869,,2019-02-05 12:17,USD,True,10,2019-02-05 12:17,BACKER,0,10,USER,https://opencollective.com/gregory-neefs,,,
32323,,2019-02-09 03:40,USD,True,20,2020-12-05 05:44,BACKER,0,25,USER,https://opencollective.com/tarkil-tarkil,,,
32503,,2019-02-11 12:27,USD,True,5,2019-02-11 12:27,BACKER,0,5,USER,https://opencollective.com/fredrik-johansson,,,
32551,,2019-02-11 20:43,USD,False,20,2019-02-20 19:52,BACKER,backer,22,USER,https://opencollective.com/daniel-stinebaugh,,https://github.com/dtinebaugh,https://italktomachines.com
32563,,2019-02-11 23:59,USD,True,5,2019-02-11 23:59,BACKER,0,5,USER,https://opencollective.com/sami-tarhouni1,,,
32962,,2019-02-17 03:49,USD,True,25,2019-02-17 03:49,BACKER,0,25,USER,https://opencollective.com/melissa-boles,,,
